source_id,address,price,beds,type,status,url
"l7qmJDYzrUP","8514 Sutter Ave, Ozone Park, NY 11417","689000","3","Single Family Residence","Active","https://onekeymls.com/home-details/8514-sutter-ave-ozone-park-ny-11417/l7qmJDYzrUP"
"iczS3AExmBp","10316 89th St, Ozone Park, NY 11417","919000","4","Duplex","Active","https://onekeymls.com/home-details/10316-89th-st-ozone-park-ny-11417/iczS3AExmBp"
"h5eXQPwzSZt","13322 85th St, Ozone Park, NY 11417","749000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/13322-85th-st-ozone-park-ny-11417/h5eXQPwzSZt"
"gnVSLpn4xYj","15017 Hawtree St, Ozone Park, NY 11417","1628000","6","Duplex","Active","https://onekeymls.com/home-details/15017-hawtree-st-ozone-park-ny-11417/gnVSLpn4xYj"
"cwF6kboYDwf","10745 100th St, Ozone Park, NY 11417","899999","4","Duplex","Pending","https://onekeymls.com/home-details/10745-100th-st-ozone-park-ny-11417/cwF6kboYDwf"
"2OZmFu0odIN","10638 97th St, Ozone Park, NY 11417","1250000","3","Duplex","Active","https://onekeymls.com/home-details/10638-97th-st-ozone-park-ny-11417/2OZmFu0odIN"
"kdQJjyJ9Qym","10762 106th St, Ozone Park, NY 11417","929000","4","Single Family Residence","Active","https://onekeymls.com/home-details/10762-106th-st-ozone-park-ny-11417/kdQJjyJ9Qym"
"773Sk6zsRXm","10339 91st St, Ozone Park, NY 11417","749000","3","Duplex","Active","https://onekeymls.com/home-details/10339-91st-st-ozone-park-ny-11417/773Sk6zsRXm"
"4dbe2n0onEM","9416 Linden Blvd, Ozone Park, NY 11417","849000","3","Duplex","Active","https://onekeymls.com/home-details/9416-linden-blvd-ozone-park-ny-11417/4dbe2n0onEM"
"fUldTFm62yS","9430 Magnolia Ct Unit 2A, Ozone Park, NY 11417","585000","2","Condominium","Pending","https://onekeymls.com/home-details/9430-magnolia-ct-unit-2a-ozone-park-ny-11417/fUldTFm62yS"
"1kl8grqG9rS","7905 Pitkin Ave, Ozone Park, NY 11417","850000","3","Duplex","Active","https://onekeymls.com/home-details/7905-pitkin-ave-ozone-park-ny-11417/1kl8grqG9rS"
"lvTqjjgI2tz","10345 106th St, Ozone Park, NY 11417","1199888","6","Duplex","Active","https://onekeymls.com/home-details/10345-106th-st-ozone-park-ny-11417/lvTqjjgI2tz"
"7vtIZ5S8Njk","10723 86th St, Ozone Park, NY 11417","855000","3","Single Family Residence","Active","https://onekeymls.com/home-details/10723-86th-st-ozone-park-ny-11417/7vtIZ5S8Njk"
"fx7LCTSxR0w","10343 Woodhaven Blvd, Ozone Park, NY 11417","1358000","6","Duplex","Active","https://onekeymls.com/home-details/10343-woodhaven-blvd-ozone-park-ny-11417/fx7LCTSxR0w"
"hVm97QVMxNN","15007 95th St Unit 3, Ozone Park, NY 11417","599000","3","Condominium","Active","https://onekeymls.com/home-details/15007-95th-st-unit-3-ozone-park-ny-11417/hVm97QVMxNN"
"jPBxN9U0rIr","8411 Sutter Ave, Ozone Park, NY 11417","705000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/8411-sutter-ave-ozone-park-ny-11417/jPBxN9U0rIr"
"eicmrg4GLiG","8502 Dumont Ave, Ozone Park, NY 11417","729000","3","Single Family Residence","Active","https://onekeymls.com/home-details/8502-dumont-ave-ozone-park-ny-11417/eicmrg4GLiG"
"2k3v6QU0OnD","13305 88th St, Ozone Park, NY 11417","1300000","8","Duplex","Pending","https://onekeymls.com/home-details/13305-88th-st-ozone-park-ny-11417/2k3v6QU0OnD"
"e5hizsQcvHd","9711 N Conduit Ave Unit 2C, Ozone Park, NY 11417","369000","1","Condominium","Active","https://onekeymls.com/home-details/9711-n-conduit-ave-unit-2c-ozone-park-ny-11417/e5hizsQcvHd"
"htyiCjxmb9T","10314 89th St, Ozone Park, NY 11417","949999","4","Single Family Residence","Active","https://onekeymls.com/home-details/10314-89th-st-ozone-park-ny-11417/htyiCjxmb9T"
"cKHQ9bjoR6R","9006 107th Ave, Ozone Park, NY 11417","800000","4","Single Family Residence","Active","https://onekeymls.com/home-details/9006-107th-ave-ozone-park-ny-11417/cKHQ9bjoR6R"
"6rKUnY0Ej5U","10552 88th St, Ozone Park, NY 11417","923000","5","Duplex","Pending","https://onekeymls.com/home-details/10552-88th-st-ozone-park-ny-11417/6rKUnY0Ej5U"
"mCcVccd5ga","9430 Albert Rd, Ozone Park, NY 11417","1099999","0","Duplex","Active","https://onekeymls.com/home-details/9430-albert-rd-ozone-park-ny-11417/mCcVccd5ga"
"gajrx82m1gB","95-27 116th Street, Richmond Hill, NY 11419","699000","4","Single Family Residence","Active","https://onekeymls.com/home-details/95-27-116th-street-richmond-hill-ny-11419/gajrx82m1gB"
"ecZb8IrdxGm","93-08 123rd Street, Richmond Hill S., NY 11419","950000","5","Duplex","Active","https://onekeymls.com/home-details/93-08-123rd-street-richmond-hill-s-ny-11419/ecZb8IrdxGm"
"dCo7qSmGjwE","9526 108th Street, Richmond Hill S., NY 11419","769000","4","Single Family Residence","Active","https://onekeymls.com/home-details/9526-108th-street-richmond-hill-s-ny-11419/dCo7qSmGjwE"
"iZCf8CNRHuc","115-15 95th Avenue, Richmond Hill S., NY 11419","850000","5","Duplex","Active","https://onekeymls.com/home-details/115-15-95th-avenue-richmond-hill-s-ny-11419/iZCf8CNRHuc"
"6Xwya22JJ2Q","101-39 110th Street, Richmond Hill S., NY 11419","888888","3","Duplex","Active","https://onekeymls.com/home-details/101-39-110th-street-richmond-hill-s-ny-11419/6Xwya22JJ2Q"
"gznCtPv7emm","12714 102nd Road, Richmond Hill S., NY 11419","749000","3","Single Family Residence","Active","https://onekeymls.com/home-details/12714-102nd-road-richmond-hill-s-ny-11419/gznCtPv7emm"
"3HZDcDXUHq9","9324 123rd Street, Richmond Hill, NY 11419","999000","6","Duplex","Pending","https://onekeymls.com/home-details/9324-123rd-street-richmond-hill-ny-11419/3HZDcDXUHq9"
"duEOPB6JcsE","13401 Liberty Avenue, Richmond Hill S., NY 11419","1495000","","Multi Family","Active","https://onekeymls.com/home-details/13401-liberty-avenue-richmond-hill-s-ny-11419/duEOPB6JcsE"
"k2PgVZB4Bbr","10743 128th Street, Richmond Hill, NY 11419","979000","3","Single Family Residence","Active","https://onekeymls.com/home-details/10743-128th-street-richmond-hill-ny-11419/k2PgVZB4Bbr"
"gib2Vdd1PWV","10530 Van Wyck Expressway, Richmond Hill S., NY 11419","979000","5","Duplex","Active","https://onekeymls.com/home-details/10530-van-wyck-expressway-richmond-hill-s-ny-11419/gib2Vdd1PWV"
"1hbG4oHLilu","12408 94th Avenue, Richmond Hill, NY 11419","1249000","6","Duplex","Active","https://onekeymls.com/home-details/12408-94th-avenue-richmond-hill-ny-11419/1hbG4oHLilu"
"3iYXijSAfgA","104-16 134th St, Richmond Hill S., NY 11419","899000","7","Duplex","Active","https://onekeymls.com/home-details/104-16-134th-st-richmond-hill-s-ny-11419/3iYXijSAfgA"
"6DmwJYC3g0q","95-15 118th Street, Richmond Hill S., NY 11419","1790000","10","Triplex","Active","https://onekeymls.com/home-details/95-15-118th-street-richmond-hill-s-ny-11419/6DmwJYC3g0q"
"3oixBtLCC8l","10106 116th Street, Richmond Hill, NY 11419","999999","6","Duplex","Active","https://onekeymls.com/home-details/10106-116th-street-richmond-hill-ny-11419/3oixBtLCC8l"
"3PHHzqIkxzj","94-17 118th Street, Richmond Hill S., NY 11419","1380000","7","Duplex","Active","https://onekeymls.com/home-details/94-17-118th-street-richmond-hill-s-ny-11419/3PHHzqIkxzj"
"3eBHiAmqdBb","10754 128th Street, Richmond Hill, NY 11419","850000","3","Manufactured On Land","Active","https://onekeymls.com/home-details/10754-128th-street-richmond-hill-ny-11419/3eBHiAmqdBb"
"kR0BCfRKvxm","10535 135th Street, Richmond Hill S., NY 11419","1090888","5","Duplex","Active","https://onekeymls.com/home-details/10535-135th-street-richmond-hill-s-ny-11419/kR0BCfRKvxm"
"fwPguArn2RD","9528 132nd Street, Richmond Hill S., NY 11419","1295000","6","Duplex","Active","https://onekeymls.com/home-details/9528-132nd-street-richmond-hill-s-ny-11419/fwPguArn2RD"
"ifuRuLSz09M","9726 133rd Street, Richmond Hill S., NY 11419","829000","3","Single Family Residence","Active","https://onekeymls.com/home-details/9726-133rd-street-richmond-hill-s-ny-11419/ifuRuLSz09M"
"bMw2kVMNcq5","10711 114th St, Richmond Hill S., NY 11419","799000","3","Single Family Residence","Active","https://onekeymls.com/home-details/10711-114th-st-richmond-hill-s-ny-11419/bMw2kVMNcq5"
"9s4rUDLhBtq","10318 130th St, Richmond Hill, NY 11419","899000","4","Duplex","Active","https://onekeymls.com/home-details/10318-130th-st-richmond-hill-ny-11419/9s4rUDLhBtq"
"klajdyoGM1i","10514 Van Wyck Expy, Richmond Hill S., NY 11419","769000","3","Single Family Residence","Active","https://onekeymls.com/home-details/10514-van-wyck-expy-richmond-hill-s-ny-11419/klajdyoGM1i"
"jAzadjGJ3aU","10458 121st St, Richmond Hill S., NY 11419","925000","4","Duplex","Active","https://onekeymls.com/home-details/10458-121st-st-richmond-hill-s-ny-11419/jAzadjGJ3aU"
"jZY5Gm0lIol","10749 117th St, Richmond Hill, NY 11419","819999","4","Single Family Residence","Active","https://onekeymls.com/home-details/10749-117th-st-richmond-hill-ny-11419/jZY5Gm0lIol"
"3SLJc1JI1OO","10729 118th St, Richmond Hill S., NY 11419","889000","4","Single Family Residence","Active","https://onekeymls.com/home-details/10729-118th-st-richmond-hill-s-ny-11419/3SLJc1JI1OO"
"af9TKCD4a0B","9558 113th St, Richmond Hill S., NY 11419","840000","4","Single Family Residence","Active","https://onekeymls.com/home-details/9558-113th-st-richmond-hill-s-ny-11419/af9TKCD4a0B"
"ejdekWrisGc","10328 135th St, Richmond Hill S., NY 11419","989028","0","Duplex","Active","https://onekeymls.com/home-details/10328-135th-st-richmond-hill-s-ny-11419/ejdekWrisGc"
"9bgcodx38nO","9725 109th St, Richmond Hill S., NY 11419","999000","4","Duplex","Active","https://onekeymls.com/home-details/9725-109th-st-richmond-hill-s-ny-11419/9bgcodx38nO"
"6QA1sB0xMoI","10753 124th St, Richmond Hill, NY 11419","829000","4","Single Family Residence","Active","https://onekeymls.com/home-details/10753-124th-st-richmond-hill-ny-11419/6QA1sB0xMoI"
"juCWwGv3Mde","9552 112th St, Richmond Hill S., NY 11419","1400000","9","Triplex","Active","https://onekeymls.com/home-details/9552-112th-st-richmond-hill-s-ny-11419/juCWwGv3Mde"
"cVBYhU9KUBu","13105 135th St, South Ozone Park, NY 11420","699900","2","Single Family Residence","Active","https://onekeymls.com/home-details/13105-135th-st-south-ozone-park-ny-11420/cVBYhU9KUBu"
"ca0tQhoT6DH","13524 126th St, South Ozone Park, NY 11420","1275000","4","Duplex","Active","https://onekeymls.com/home-details/13524-126th-st-south-ozone-park-ny-11420/ca0tQhoT6DH"
"cvJmnUnZqUx","11628 134th St, South Ozone Park, NY 11420","989000","5","Duplex","Active","https://onekeymls.com/home-details/11628-134th-st-south-ozone-park-ny-11420/cvJmnUnZqUx"
"iJ5JMNteN3g","11433 121st St, South Ozone Park, NY 11420","799000","3","Single Family Residence","Active","https://onekeymls.com/home-details/11433-121st-st-south-ozone-park-ny-11420/iJ5JMNteN3g"
"6fTqRhFQIYe","10933 135th St, South Ozone Park, NY 11420","949000","6","Duplex","Active","https://onekeymls.com/home-details/10933-135th-st-south-ozone-park-ny-11420/6fTqRhFQIYe"
"cCuBHta4Ibm","13029 133rd Ave, South Ozone Park, NY 11420","770000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13029-133rd-ave-south-ozone-park-ny-11420/cCuBHta4Ibm"
"d9MeXwq22Vf","12516 Hawtree Creek Rd, South Ozone Park, NY 11420","629999","2","Single Family Residence","Active","https://onekeymls.com/home-details/12516-hawtree-creek-rd-south-ozone-park-ny-11420/d9MeXwq22Vf"
"8Hm5exvxhP7","13539 124th St, South Ozone Park, NY 11420","1999000","5","Single Family Residence","Active","https://onekeymls.com/home-details/13539-124th-st-south-ozone-park-ny-11420/8Hm5exvxhP7"
"c6HAKViiwnD","11633 134th St, Jamaica, NY 11420","739999","4","Duplex","Active","https://onekeymls.com/home-details/11633-134th-st-jamaica-ny-11420/c6HAKViiwnD"
"8JLb3hEQc9B","13534 127th St, South Ozone Park, NY 11420","1200000","6","Duplex","Active","https://onekeymls.com/home-details/13534-127th-st-south-ozone-park-ny-11420/8JLb3hEQc9B"
"6i4xZsqKyo3","13055 123rd St, South Ozone Park, NY 11420","1499000","0","Duplex","Active","https://onekeymls.com/home-details/13055-123rd-st-south-ozone-park-ny-11420/6i4xZsqKyo3"
"bHIqu69VmKD","13347 127th St, South Ozone Park, NY 11420","1049000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13347-127th-st-south-ozone-park-ny-11420/bHIqu69VmKD"
"h7Q7cnquPe4","11140 114th St, South Ozone Park, NY 11420","599000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/11140-114th-st-south-ozone-park-ny-11420/h7Q7cnquPe4"
"jTcLieD94EU","13043 129th St, South Ozone Park, NY 11420","999000","6","Duplex","Active","https://onekeymls.com/home-details/13043-129th-st-south-ozone-park-ny-11420/jTcLieD94EU"
"7ncHP4Znrt","12213 149th Ave, South Ozone Park, NY 11420","809000","4","Single Family Residence","Active","https://onekeymls.com/home-details/12213-149th-ave-south-ozone-park-ny-11420/7ncHP4Znrt"
"ftIuAGCemxY","11139 131st St, South Ozone Park, NY 11420","750000","0","Duplex","Coming Soon","https://onekeymls.com/home-details/11139-131st-st-south-ozone-park-ny-11420/ftIuAGCemxY"
"7TNBw7Ykl9W","12619 Sutter Ave, South Ozone Park, NY 11420","834000","4","Duplex","Pending","https://onekeymls.com/home-details/12619-sutter-ave-south-ozone-park-ny-11420/7TNBw7Ykl9W"
"7X52cBmWOJE","12817 115th Ave, South Ozone Park, NY 11420","1250000","3","Duplex","Active","https://onekeymls.com/home-details/12817-115th-ave-south-ozone-park-ny-11420/7X52cBmWOJE"
"5ogMNvCf3NR","13531 117th St, South Ozone Park, NY 11420","818000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13531-117th-st-south-ozone-park-ny-11420/5ogMNvCf3NR"
"lesZm2Yu7mj","11735 133rd St, South Ozone Park, NY 11420","920000","5","Duplex","Active","https://onekeymls.com/home-details/11735-133rd-st-south-ozone-park-ny-11420/lesZm2Yu7mj"
"9NPrSp6fUEB","14945 122nd St, South Ozone Park, NY 11420","749999","3","Single Family Residence","Active","https://onekeymls.com/home-details/14945-122nd-st-south-ozone-park-ny-11420/9NPrSp6fUEB"
"eLSSRLB8GVH","11551 115th St, South Ozone Park, NY 11420","1245000","7","Duplex","Pending","https://onekeymls.com/home-details/11551-115th-st-south-ozone-park-ny-11420/eLSSRLB8GVH"
"h5Hn46pTgnw","13043 Lefferts Blvd, South Ozone Park, NY 11420","849999","3","Single Family Residence","Active","https://onekeymls.com/home-details/13043-lefferts-blvd-south-ozone-park-ny-11420/h5Hn46pTgnw"
"6qMVB4f0GWS","13342 129th St, South Ozone Park, NY 11420","694500","3","Single Family Residence","Pending","https://onekeymls.com/home-details/13342-129th-st-south-ozone-park-ny-11420/6qMVB4f0GWS"
"G8GpCaIqNV","13248 114th St, South Ozone Park, NY 11420","799000","3","Single Family Residence","Active","https://onekeymls.com/home-details/13248-114th-st-south-ozone-park-ny-11420/G8GpCaIqNV"
"kVq0dBSN9Fi","11403 111th Ave, South Ozone Park, NY 11420","1100000","0","Duplex","Active","https://onekeymls.com/home-details/11403-111th-ave-south-ozone-park-ny-11420/kVq0dBSN9Fi"
"ek1KrAVGoIp","13015 130th St, South Ozone Park, NY 11420","1500000","6","Duplex","Active","https://onekeymls.com/home-details/13015-130th-st-south-ozone-park-ny-11420/ek1KrAVGoIp"
"glMb56vy7eY","10967 131st St, South Ozone Park, NY 11420","975000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/10967-131st-st-south-ozone-park-ny-11420/glMb56vy7eY"
"12mVNzsAFJU","13515 127th St, South Ozone Park, NY 11420","1099999","5","Duplex","Active","https://onekeymls.com/home-details/13515-127th-st-south-ozone-park-ny-11420/12mVNzsAFJU"
"gRNkQZmUUzW","124-01 111, South Ozone Park, NY 11420","889000","3","Duplex","Active","https://onekeymls.com/home-details/124-01-111-south-ozone-park-ny-11420/gRNkQZmUUzW"
"4XrzaoRbXjc","24812 139th Ave, Rosedale, NY 11422","1249000","5","Duplex","Active","https://onekeymls.com/home-details/24812-139th-ave-rosedale-ny-11422/4XrzaoRbXjc"
"j1a527W5KD4","14027 247th St, Rosedale, NY 11422","1555000","6","Duplex","Active","https://onekeymls.com/home-details/14027-247th-st-rosedale-ny-11422/j1a527W5KD4"
"3wKkpJRAWOG","13712 249th St, Jamaica, NY 11422","1250000","9","Duplex","Active","https://onekeymls.com/home-details/13712-249th-st-jamaica-ny-11422/3wKkpJRAWOG"
"i7pX30ROK8Z","14341 243rd St, Rosedale, NY 11422","475000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/14341-243rd-st-rosedale-ny-11422/i7pX30ROK8Z"
"jCG4xRaNWbA","25307 Memphis Ave, Rosedale, NY 11422","1525000","10","Duplex","Active","https://onekeymls.com/home-details/25307-memphis-ave-rosedale-ny-11422/jCG4xRaNWbA"
"hHVZQN3K2Hc","13550 234th St, Rosedale, NY 11422","889000","5","Single Family Residence","Active","https://onekeymls.com/home-details/13550-234th-st-rosedale-ny-11422/hHVZQN3K2Hc"
"2XRSnXmuliC","24361 Mayda Rd, Rosedale, NY 11422","949000","7","Single Family Residence","Active","https://onekeymls.com/home-details/24361-mayda-rd-rosedale-ny-11422/2XRSnXmuliC"
"gbJ8dGBTuLr","24720 136th Rd, Rosedale, NY 11422","1200000","6","Duplex","Active","https://onekeymls.com/home-details/24720-136th-rd-rosedale-ny-11422/gbJ8dGBTuLr"
"3sR5hLExLqS","23811 148th Dr, Rosedale, NY 11422","879000","3","Single Family Residence","Active","https://onekeymls.com/home-details/23811-148th-dr-rosedale-ny-11422/3sR5hLExLqS"
"lRNbRCnpKjR","13611 Brookville Blvd, Rosedale, NY 11422","848000","5","Single Family Residence","Active","https://onekeymls.com/home-details/13611-brookville-blvd-rosedale-ny-11422/lRNbRCnpKjR"
"4INWrsylkyR","24511 149th Rd, Rosedale, NY 11422","1100000","6","Duplex","Active","https://onekeymls.com/home-details/24511-149th-rd-rosedale-ny-11422/4INWrsylkyR"
"5nLAGdVpiv3","14211 254th St, Rosedale, NY 11422","989999","5","Duplex","Pending","https://onekeymls.com/home-details/14211-254th-st-rosedale-ny-11422/5nLAGdVpiv3"
"2iYowYWYPm1","24133 143rd Ave, Rosedale, NY 11422","1398000","7","Duplex","Active","https://onekeymls.com/home-details/24133-143rd-ave-rosedale-ny-11422/2iYowYWYPm1"
"ZWegmx5d8q","13832 242nd St, Rosedale, NY 11422","719990","4","Single Family Residence","Active","https://onekeymls.com/home-details/13832-242nd-st-rosedale-ny-11422/ZWegmx5d8q"
"1FlrD7pnGVV","24311 134th Ave, Rosedale, NY 11422","749000","3","Single Family Residence","Active","https://onekeymls.com/home-details/24311-134th-ave-rosedale-ny-11422/1FlrD7pnGVV"
"gMdpEnGEqsb","25770 145th Ave, Rosedale, NY 11422","1495000","8","Duplex","Active","https://onekeymls.com/home-details/25770-145th-ave-rosedale-ny-11422/gMdpEnGEqsb"
"7qE3xmrI6HK","24713 139th Ave, Rosedale, NY 11422","1450000","6","Duplex","Active","https://onekeymls.com/home-details/24713-139th-ave-rosedale-ny-11422/7qE3xmrI6HK"
"28nMHTPKVAc","13918 250th St, Rosedale, NY 11422","1799000","10","Duplex","Active","https://onekeymls.com/home-details/13918-250th-st-rosedale-ny-11422/28nMHTPKVAc"
"2JmhXbNLkYS","24817 Francis Lewis Blvd, Rosedale, NY 11422","920000","6","Duplex","Active","https://onekeymls.com/home-details/24817-francis-lewis-blvd-rosedale-ny-11422/2JmhXbNLkYS"
